"Participant","Condition","Item","Nature","Correct","True_Positive","True_Negative","False_Positive","False_Negative","Manipulative"
"S383","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S383","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S383","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S383","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S383","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S383","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S383","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S383","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S383","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S383","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S383","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S383","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S383","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S383","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S383","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S383","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S384","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S384","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S384","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S384","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S384","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S384","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S384","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S384","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S384","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S384","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S384","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S384","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S384","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S384","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S384","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S384","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S384","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S384","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S384","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S384","Post-test","POST_8","Manipulative",0,0,0,0,1,0
"S384","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S384","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S384","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S384","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S385","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S385","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S385","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S385","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S385","Pre-test","PRE_3","Manipulative",0,0,0,0,1,0
"S385","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S385","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S385","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S385","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S385","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S385","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S385","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S385","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S385","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S385","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S385","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S385","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S385","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S385","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S385","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S385","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S385","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S385","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S385","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S386","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S386","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S386","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S386","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S386","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S386","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S386","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S386","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S386","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S386","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S386","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S386","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S386","Post-test","POST_1","NonManipulative",0,0,0,1,0,1
"S386","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S386","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S386","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S386","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S386","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S386","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S386","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S386","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S386","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S386","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S386","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S387","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S387","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S387","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S387","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S387","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S387","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S387","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S387","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S387","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S387","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S387","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S387","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S387","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S387","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S387","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S387","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S387","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S387","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S387","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S387","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S387","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S387","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S387","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S387","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S388","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S388","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S388","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S388","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S388","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S388","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S388","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S388","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S388","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S388","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S388","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S388","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S388","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S388","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S388","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S388","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S388","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S388","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S388","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S388","Post-test","POST_8","Manipulative",0,0,0,0,1,0
"S388","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S388","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S388","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S388","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S390","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S390","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S390","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S390","Pre-test","PRE_4","NonManipulative",0,0,0,1,0,1
"S390","Pre-test","PRE_3","Manipulative",0,0,0,0,1,0
"S390","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S390","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S390","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S390","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S390","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S390","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S390","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S390","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S390","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S390","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S390","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S390","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S390","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S390","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S390","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S390","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S390","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S390","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S390","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S391","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S391","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S391","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S391","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S391","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S391","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S391","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S391","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S391","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S391","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S391","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S391","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S391","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S391","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S391","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S391","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S391","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S391","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S391","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S391","Post-test","POST_8","Manipulative",0,0,0,0,1,0
"S391","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S391","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S391","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S391","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S392","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S392","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S392","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S392","Pre-test","PRE_4","NonManipulative",0,0,0,1,0,1
"S392","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S392","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S392","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S392","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S392","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S392","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S392","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S392","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S392","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S392","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S392","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S392","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S392","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S392","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S392","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S392","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S392","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S392","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S392","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S392","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S393","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S393","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S393","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S393","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S393","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S393","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S393","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S393","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S393","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S393","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S393","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S393","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S393","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S393","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S393","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S393","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S393","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S393","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S393","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S393","Post-test","POST_8","Manipulative",0,0,0,0,1,0
"S393","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S393","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S393","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S393","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S394","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S394","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S394","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S394","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S394","Pre-test","PRE_3","Manipulative",0,0,0,0,1,0
"S394","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S394","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S394","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S394","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S394","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S394","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S394","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S394","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S394","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S394","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S394","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S394","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S394","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S394","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S394","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S394","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S394","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S394","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S394","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S395","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S395","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S395","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S395","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S395","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S395","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S395","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S395","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S395","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S395","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S395","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S395","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S395","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S395","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S395","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S395","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S395","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S395","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S395","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S395","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S395","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S395","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S395","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S395","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S396","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S396","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S396","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S396","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S396","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S396","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S396","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S396","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S396","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S396","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S396","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S396","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S396","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S396","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S396","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S396","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S396","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S396","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S396","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S396","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S396","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S396","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S396","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S396","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S397","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S397","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S397","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S397","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S397","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S397","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S397","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S397","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S397","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S397","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S397","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S397","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S397","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S397","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S397","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S397","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S397","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S397","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S397","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S397","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S397","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S397","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S397","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S397","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S398","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S398","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S398","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S398","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S398","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S398","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S398","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S398","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S398","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S398","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S398","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S398","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S398","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S398","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S398","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S398","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S398","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S398","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S398","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S398","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S398","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S398","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S398","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S398","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S399","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S399","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S399","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S399","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S399","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S399","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S399","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S399","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S399","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S399","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S399","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S399","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S399","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S399","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S399","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S399","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S399","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S399","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S399","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S399","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S399","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S399","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S399","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S399","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S400","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S400","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S400","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S400","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S400","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S400","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S400","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S400","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S400","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S400","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S400","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S400","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S400","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S400","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S400","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S400","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
