"Participant","Item","Realness","Condition","Nature","Topic","Intervention","Correct","True_Positive","True_Negative","False_Positive","False_Negative"
"S290","MIST_real_covid_5",0.89,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_2",0.82,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S290","MIST_fake_covid_6",0.88,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S290","MIST_real_general_10",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S290","MIST_real_general_24",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_covid_3",0.88,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_13",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_25",0.25,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_6",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_general_16",0.78,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_covid_8",1,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_23",0.17,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_16",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_14",0.13,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_28",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_24",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_22",0.08,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_9",0.78,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_15",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_9",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_27",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_3",0.89,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_general_13",0.82,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_general_22",0.87,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_18",0.14,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_20",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_general_8",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S290","MIST_real_covid_1",0.87,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_17",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_27",0.79,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_4",0.78,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S290","MIST_real_general_26",0.84,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_19",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_covid_3",0,"Pretest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_29",0.81,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_covid_4",0,"Pretest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_covid_2",0.84,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S290","MIST_real_covid_10",0.79,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_7",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_21",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_10",1,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S290","MIST_real_covid_2",1,"Posttest","Real","Covid","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_20",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_covid_8",0.09,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_29",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_covid_10",0.83,"Posttest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S290","MIST_fake_general_5",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_15",0.91,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_covid_4",0.09,"Posttest","Real","Covid","BadNewsGame",0,0,0,1,0
"S290","MIST_real_general_18",0.87,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_28",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_3",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_19",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_general_2",0.15,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S290","MIST_fake_general_30",0.11,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_7",0,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S290","MIST_fake_general_26",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_30",0.75,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_6",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_12",1,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S290","MIST_real_general_1",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_covid_1",0.07,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_covid_7",0.1,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_4",0.91,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_covid_5",1,"Posttest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S290","MIST_real_general_23",0.87,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_fake_general_21",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_covid_9",0.93,"Posttest","Real","Covid","BadNewsGame",1,0,1,0,0
"S290","MIST_real_general_12",0,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S290","MIST_real_general_14",0,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S290","MIST_fake_general_1",0.09,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_real_general_17",0.93,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_general_25",0.92,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_covid_7",0.08,"Posttest","Real","Covid","BadNewsGame",0,0,0,1,0
"S290","MIST_real_general_5",0.88,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S290","MIST_real_general_11",0,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S290","MIST_real_covid_6",0.14,"Posttest","Real","Covid","BadNewsGame",0,0,0,1,0
"S290","MIST_fake_general_11",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S290","MIST_fake_general_8",0.72,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S291","MIST_fake_general_25",0.93,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_covid_10",0.87,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S291","MIST_real_general_5",0.69,"Pretest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_real_general_12",0.68,"Pretest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_real_general_11",0.74,"Pretest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_real_covid_1",1,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S291","MIST_fake_general_18",0.93,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_general_15",0.76,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_general_3",0.63,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_general_9",0.83,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_covid_3",0,"Pretest","Fake","Covid","Tetris",1,1,0,0,0
"S291","MIST_real_general_7",1,"Pretest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_real_general_14",0,"Pretest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_real_general_15",0,"Pretest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_real_general_29",0.79,"Pretest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_fake_general_27",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_fake_general_21",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_fake_general_28",0.87,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_general_12",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_fake_general_30",0.81,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_covid_2",1,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S291","MIST_real_general_30",1,"Pretest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_real_covid_3",0.86,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S291","MIST_real_covid_10",0.42,"Pretest","Real","Covid","Tetris",0,0,0,1,0
"S291","MIST_real_general_2",0,"Pretest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_real_general_24",1,"Pretest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_real_general_23",0,"Pretest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_real_covid_4",0,"Pretest","Real","Covid","Tetris",0,0,0,1,0
"S291","MIST_real_general_21",0.79,"Pretest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_fake_general_24",1,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_general_10",0.72,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_real_covid_8",1,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S291","MIST_fake_general_16",0.19,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_real_general_17",1,"Pretest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_fake_general_5",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_fake_general_14",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_real_general_9",0.19,"Pretest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_real_general_31",0,"Pretest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_fake_covid_7",0.43,"Pretest","Fake","Covid","Tetris",1,1,0,0,0
"S291","MIST_fake_covid_6",1,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S291","MIST_fake_general_20",0.73,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_general_4",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_real_general_19",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_fake_covid_4",0,"Posttest","Fake","Covid","Tetris",1,1,0,0,0
"S291","MIST_real_covid_2",1,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S291","MIST_real_covid_7",1,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S291","MIST_real_covid_6",0,"Posttest","Real","Covid","Tetris",0,0,0,1,0
"S291","MIST_real_general_1",1,"Posttest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_real_general_4",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_fake_general_6",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_real_general_16",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_fake_general_8",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_real_general_22",0.19,"Posttest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_real_general_28",0.75,"Posttest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_fake_general_2",1,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_general_11",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_real_general_13",0.81,"Posttest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_fake_general_29",1,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_general_23",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_real_general_18",1,"Posttest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_real_covid_5",0,"Posttest","Real","Covid","Tetris",0,0,0,1,0
"S291","MIST_real_general_20",1,"Posttest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_fake_covid_8",1,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S291","MIST_fake_general_7",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_fake_general_17",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_real_general_8",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_fake_general_22",1,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_real_general_3",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_fake_general_26",0.8,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_real_general_27",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_fake_general_1",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S291","MIST_real_general_6",1,"Posttest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_real_general_10",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_real_covid_9",0,"Posttest","Real","Covid","Tetris",0,0,0,1,0
"S291","MIST_fake_general_13",1,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_fake_general_19",1,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S291","MIST_real_general_25",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S291","MIST_fake_covid_5",0,"Posttest","Fake","Covid","Tetris",1,1,0,0,0
"S291","MIST_real_general_26",1,"Posttest","Real","General","Tetris",1,0,1,0,0
"S291","MIST_fake_covid_9",1,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S291","MIST_fake_covid_1",1,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S292","MIST_fake_covid_8",0.12,"Pretest","Fake","Covid","Tetris",1,1,0,0,0
"S292","MIST_real_general_11",0.19,"Pretest","Real","General","Tetris",0,0,0,1,0
"S292","MIST_real_general_13",0.83,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_3",0.98,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_covid_6",1,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S292","MIST_real_general_18",0.8,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_23",0.95,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_general_30",0.14,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_real_covid_2",0.99,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S292","MIST_real_covid_8",0.98,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S292","MIST_fake_general_19",0.06,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_25",0.08,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_3",0.05,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_8",0.85,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S292","MIST_fake_general_7",0.76,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S292","MIST_fake_general_14",0.75,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S292","MIST_real_general_16",0.84,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_covid_3",0.1,"Pretest","Fake","Covid","Tetris",1,1,0,0,0
"S292","MIST_fake_general_22",0.1,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_20",0.87,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S292","MIST_fake_general_27",0.09,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_23",0.08,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_covid_2",0.19,"Pretest","Fake","Covid","Tetris",1,1,0,0,0
"S292","MIST_real_general_17",0.98,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_22",0.52,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_general_29",0.03,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_4",0.15,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_covid_9",0.87,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S292","MIST_real_general_29",0.81,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_covid_1",0.87,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S292","MIST_real_general_27",0.79,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_general_2",0.71,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S292","MIST_real_covid_5",0.79,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S292","MIST_fake_general_13",0.19,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_real_covid_1",0.27,"Pretest","Real","Covid","Tetris",0,0,0,1,0
"S292","MIST_real_general_15",0.79,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_8",0.58,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_7",0.22,"Pretest","Real","General","Tetris",0,0,0,1,0
"S292","MIST_real_general_9",0.79,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_10",0.62,"Pretest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_2",0.76,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_general_6",0.3,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_1",0.61,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S292","MIST_fake_general_9",0.34,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_real_covid_3",0.81,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S292","MIST_fake_general_12",0.85,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S292","MIST_real_general_26",0.68,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_30",0.27,"Posttest","Real","General","Tetris",0,0,0,1,0
"S292","MIST_real_covid_7",0.81,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S292","MIST_real_general_6",0.83,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_general_10",0.85,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S292","MIST_fake_general_5",0.33,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_17",0.33,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_21",0.3,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_24",0.24,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_real_general_4",0.83,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_19",0.73,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_covid_5",0.9,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S292","MIST_fake_covid_4",0.19,"Posttest","Fake","Covid","Tetris",1,1,0,0,0
"S292","MIST_real_general_21",0.88,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_general_28",0.2,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_real_general_12",0.22,"Posttest","Real","General","Tetris",0,0,0,1,0
"S292","MIST_real_general_31",0.83,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_general_11",0.1,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_covid_6",0.75,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S292","MIST_fake_general_18",0.47,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_real_general_1",0.79,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_covid_7",0.94,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S292","MIST_real_covid_10",0.82,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S292","MIST_real_general_5",0.85,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_14",0.16,"Posttest","Real","General","Tetris",0,0,0,1,0
"S292","MIST_fake_covid_10",0.86,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S292","MIST_real_covid_4",0.87,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S292","MIST_real_covid_9",0.89,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S292","MIST_real_general_24",0.87,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_real_general_28",0.8,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_general_16",0.06,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_fake_general_26",0.28,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_real_general_20",0.95,"Posttest","Real","General","Tetris",1,0,1,0,0
"S292","MIST_fake_general_15",0.46,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S292","MIST_real_general_25",0.58,"Posttest","Real","General","Tetris",1,0,1,0,0
"S293","MIST_fake_covid_1",0,"Pretest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S293","MIST_fake_general_16",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S293","MIST_real_general_27",0.46,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S293","MIST_fake_general_8",0.7,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S293","MIST_real_general_28",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S293","MIST_fake_general_18",0.91,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S293","MIST_real_general_3",0.98,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S293","MIST_fake_covid_6",1,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S293","MIST_real_general_19",0.52,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S293","MIST_real_covid_3",0,"Pretest","Real","Covid","BadNewsGame",0,0,0,1,0
"S293","MIST_fake_general_20",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S293","MIST_real_covid_5",0.13,"Pretest","Real","Covid","BadNewsGame",0,0,0,1,0
"S293","MIST_real_general_11",0.01,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S293","MIST_fake_general_27",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S293","MIST_real_general_7",0.76,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S293","MIST_real_general_30",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
